ID,Title,Content,Excerpt,Date,"Post Type",Permalink,_catalog,_crosssell_skus,_elementor_edit_mode,_elementor_template_type,_elementor_version,_et_additional_block,_et_primary_category,_et_product_slider,_et_product_view_color,_et_product_view_hover,_et_sale_counter,_et_single_layout,_et_single_thumbnail_hover,_file_path,_file_paths,_fixed_price_rules,_has_multi_selling,_heateor_sss_meta,_is_multi_parent,_la-digue_price,_la-digue_price_method,_la-digue_regular_price,_la-digue_sale_price,_la-digue_sale_price_dates,_la-digue_sale_price_dates_from,_la-digue_sale_price_dates_to,_mahe_price,_mahe_price_method,_mahe_regular_price,_mahe_sale_price,_mahe_sale_price_dates,_mahe_sale_price_dates_from,_mahe_sale_price_dates_to,_max_variation_price,_max_variation_regular_price,_max_variation_sale_price,_min_variation_price,_min_variation_regular_price,_min_variation_sale_price,_praslin_price,_praslin_price_method,_praslin_regular_price,_praslin_sale_price,_praslin_sale_price_dates,_praslin_sale_price_dates_from,_praslin_sale_price_dates_to,_product_video_autoplay,_product_video_code,_product_video_gallery,_sale_price_time_end,_sale_price_time_start,_tiered_price_rules_type,_upsell_skus,_wcfm_new_product_notified,_wcfm_product_approved_notified,_wcfm_product_author,_wcfm_product_views,_wcfmmp_commission,_wcfmmp_processing_time,_woo_uom_input,_wp_old_date,_wp_old_slug,_wp_page_template,_wp_trash_meta_status,_wp_trash_meta_time,108,1147,1334,1560,236,25,469.57,9.57,disable_add_to_cart,disable_price,manually,onesignal_meta_box_present,onesignal_modify_title_and_content,onesignal_notification_custom_content,onesignal_notification_custom_heading,onesignal_send_notification,price1,price2,rs_page_bg_color,wcfm_policy_product_options,Brands,"Product Type","Product Visibility","Product categories","Product tags","Product shipping classes","Image URL","Images Filename","Images Path","Images ID","Images Title","Images Caption","Images Description","Images Alt Text","Attachment URL","Attachments Filename","Attachments Path","Attachments ID","Attachments Title","Attachments Caption","Attachments Description","Attachments Alt Text",Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Slug,Format,Template,Parent,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date","Attribute Name (Packages)","Attribute Value (Packages)","Attribute In Variations (Packages)","Attribute Is Visible (Packages)","Attribute Is Taxonomy (Packages)","Attribute Position (Packages)",Visibility,"Stock Status",Downloadable,Virtual,"Regular Price","Sale Price","Purchase Note",Featured,Weight,Length,Width,Height,SKU,"Sale Price Dates From","Sale Price Dates To",Price,"Sold IndivIDually","Manage Stock",Stock,Up-Sells,Cross-Sells,"Downloadable Files","Download Limit","Download Expiry","Product URL","Button Text",Backorders,"Tax Status","Tax Class","Default Attributes","Total Sales","Product Version","Variation Description","WC Rating Count","WC Review Count","WC Average Rating","Downloadable File Name"
5005,"POWDER PEPPER BLACK BAYARA 330 ML",,,"March 26, 2021",product,https://shop.ewdc.in/product/powder-pepper-black-bayara-330-ml/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,55,manually,469.57,,default,,,55,manually,108,,default,,,,,,,,,55,manually,135,,default,,,,,,,,,[],,,,,,,,1970-01-01,,default,,,108,,,,236,,469.57,,,,manually,,,,,,,,,,BAYARA,simple,visible,"Grocery &amp; Food Cupboard","PEPPER,POWDER",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,powder-pepper-black-bayara-330-ml,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,55,,,no,,,,,DRPOW0097,,,55,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5007,"POWDER CINNAMON BAYARA 330 ML",,,"March 26, 2021",product,https://shop.ewdc.in/product/powder-cinnamon-bayara-330-ml/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,75,manually,469.57,,default,,,75,manually,108,,default,,,,,,,,,75,manually,135,,default,,,,,,,,,[],,,,1,,,,1970-01-01,,default,,,108,,,,236,,469.57,,,,manually,,,,,,,,,,BAYARA,simple,visible,"Grocery &amp; Food Cupboard","CINNAMON,POWDER",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,powder-cinnamon-bayara-330-ml,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,75,,,no,,,,,DRPOW0099,,,75,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5009,"POWDER GINGER BAYARA 330 ML",,,"March 26, 2021",product,https://shop.ewdc.in/product/powder-ginger-bayara-330-ml/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,60,manually,469.57,,default,,,60,manually,108,,default,,,,,,,,,60,manually,135,,default,,,,,,,,,[],,,,,,,,1970-01-01,,default,,,108,,,,236,,469.57,,,,manually,,,,,,,,,,BAYARA,simple,visible,"Grocery &amp; Food Cupboard","GINGER,POWDER",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,powder-ginger-bayara-330-ml,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,60,,,no,,,,,DRPOW0123,,,60,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5011,"POWDER PAPRIKA BAYARA 330 ML",,,"March 26, 2021",product,https://shop.ewdc.in/product/powder-paprika-bayara-330-ml/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,55,manually,469.57,,default,,,55,manually,108,,default,,,,,,,,,55,manually,135,,default,,,,,,,,,[],,,,,,,,1970-01-01,,default,,,108,,,,236,,469.57,,,,manually,,,,,,,,,,BAYARA,simple,visible,"Grocery &amp; Food Cupboard","PAPRIKA,POWDER",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,powder-paprika-bayara-330-ml,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,55,,,no,,,,,DRPOW0124,,,55,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5013,"MASALA BIRYANI BAYARA 330ML",,,"March 26, 2021",product,https://shop.ewdc.in/product/masala-biryani-bayara-330ml/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,55,manually,469.57,,default,,,55,manually,108,,default,,,,,,,,,55,manually,135,,default,,,,,,,,,[],,,,1,,,,1970-01-01,,default,,,108,,,,236,,469.57,,,,manually,,,,,,,,,,BAYARA,simple,visible,"Grocery &amp; Food Cupboard","BIRYANI,MASALA",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,masala-biryani-bayara-330ml,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,55,,,no,,,,,DRPOW0341,,,55,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5015,"POWDER COCOA CACAOBARRY 2.5 KG",,,"March 26, 2021",product,https://shop.ewdc.in/product/powder-cocoa-cacaobarry-2-5-kg/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,680,manually,469.57,,default,,,680,manually,108,,default,,,,,,,,,680,manually,135,,default,,,,,,,,,[],,,,2,,,,1970-01-01,,default,,,108,,,,236,,469.57,,,,manually,,,,,,,,,,CACAOBARRY,simple,visible,"Chocolate &amp; Confectionery",COCOA,,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,powder-cocoa-cacaobarry-2-5-kg,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,680,,,no,,,,,DRPOW0155,,,680,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5017,"RICE BASMATI ROZANA CHEF CHOICE 20 KG",,,"March 26, 2021",product,https://shop.ewdc.in/product/rice-basmati-rozana-chef-choice-20-kg/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,400,manually,469.57,,default,,,400,manually,108,,default,,,,,,,,,400,manually,135,,default,,,,,,,,,[],,,,1,,,,1970-01-01,,default,,,108,,,,236,,469.57,,,,manually,,,,,,,,,,"CHEF CHOICE",simple,visible,"Grocery &amp; Food Cupboard","BASMATI,RICE",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,rice-basmati-rozana-chef-choice-20-kg,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,400,,,no,,,,,DRICE0098,,,400,no,no,,,,,-1,-1,,,no,none,0,a:0:{},0,5.0.0,,,0,0,
5019,"PAPER PLATE 7"" CUPCO 100 PCS",,,"March 26, 2021",product,https://shop.ewdc.in/product/paper-plate-7-cupco-100-pcs/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,530,manually,469.57,,default,,,530,manually,108,,default,,,,,,,,,530,manually,135,,default,,,,,,,,,[],,,,,,,,1970-01-01,,default,,,108,,,,236,,469.57,,,,manually,,,,,,,,,,CUPCO,simple,visible,"Cleaning &amp; Household",DISPOSABLES,,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,paper-plate-7-cupco-100-pcs,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,530,,,no,,,,,AMPAP0161,,,530,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5021,"DONUTS SUGAR 45 GM",,,"March 26, 2021",product,https://shop.ewdc.in/product/donuts-sugar-45-gm/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,"{""sharing"":0,""vertical_sharing"":0}",,240,manually,469.57,,default,,,240,manually,108,,default,,,,,,,,,240,manually,135,,default,,,,,,,,,[],,,,1,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,1970-01-01,,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,"DOOTI DONUTS",simple,visible,Bakery,"BREAD,PRODUCTS",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,donuts-sugar-45-gm,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,240,,,no,,,,,FZBRE0103,,,240,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5025,"DONUTS STRAWBERRY 70 GM",,,"March 26, 2021",product,https://shop.ewdc.in/product/donuts-strawberry-70-gm/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,"{""sharing"":0,""vertical_sharing"":0}",,240,manually,469.57,,default,,,240,manually,108,,default,,,,,,,,,240,manually,135,,default,,,,,,,,,[],,,,1,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,1970-01-01,,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,"DOOTI DONUTS",simple,visible,Bakery,"BREAD,PRODUCTS",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,donuts-strawberry-70-gm,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,240,,,no,,,,,FZBRE0104,,,240,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5028,"DONUTS PANNACOTTA 69 GM",,,"March 26, 2021",product,https://shop.ewdc.in/product/donuts-pannacotta-69-gm/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,"{""sharing"":0,""vertical_sharing"":0}",,180,manually,469.57,,default,,,180,manually,108,,default,,,,,,,,,180,manually,135,,default,,,,,,,,,[],,,,1,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,1970-01-01,,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,"DOOTI DONUTS",simple,visible,Bakery,"BREAD,PRODUCTS",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,donuts-pannacotta-69-gm,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,180,,,no,,,,,FZBRE0105,,,180,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5032,"DONUTS STRIPE 55 GM",,,"March 26, 2021",product,https://shop.ewdc.in/product/donuts-stripe-55-gm/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,"{""sharing"":0,""vertical_sharing"":0}",,240,manually,469.57,,default,,,240,manually,108,,default,,,,,,,,,240,manually,135,,default,,,,,,,,,[],,,,2,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,1970-01-01,,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,"DOOTI DONUTS",simple,visible,Bakery,"BREAD,PRODUCTS",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,donuts-stripe-55-gm,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,240,,,no,,,,,FZBRE0106,,,240,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5036,"DONUTS TRIPLE CHOCOLATE 12 X 69 GM",,,"March 26, 2021",product,https://shop.ewdc.in/product/donuts-triple-chocolate-12-x-69-gm/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,240,manually,469.57,,default,,,240,manually,108,,default,,,,,,,,,240,manually,135,,default,,,,,,,,,[],,,,1,,,,1970-01-01,donuts-triplechocolate-69-gm,default,,,108,,,,236,,469.57,,,,manually,,,,,,,,,,"DOOTI DONUTS",simple,visible,Bakery,"BREAD,PRODUCTS",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,donuts-triple-chocolate-12-x-69-gm,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,240,,,no,,,,,FZBRE0107,,,240,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5040,"CHICKEN MORTADELLA WITH PEPPERS EURO GOURMET 1 KG",,,"March 26, 2021",product,https://shop.ewdc.in/product/chicken-mortadella-with-peppers-euro-gourmet-1-kg/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,404.15,manually,469.57,,default,,,404.15,manually,108,,default,,,,,,,,,404.15,manually,135,,default,,,,,,,,,[],,,,,,,,1970-01-01,chicken-mortadella-wt-peppers-euro-gourmet,default,,,108,,,,236,,469.57,,,,manually,,,,,,,,,,"EURO GOURMET",simple,visible,"Frozen Foods","CHICKEN,MORTADELLA",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,chicken-mortadella-with-peppers-euro-gourmet-1-kg,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,404.15,,,no,,,,,CHCHI0013,,,404.15,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5042,"SYRUP BANANA GIFFARD 100 CL",,,"March 26, 2021",product,https://shop.ewdc.in/product/syrup-banana-giffard-100-cl/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,300,manually,469.57,,default,,,300,manually,108,,default,,,,,,,,,300,manually,135,,default,,,,,,,,,[],,,,,,,,1970-01-01,,default,,,108,,,,236,,469.57,,,,manually,,,,,,,,,,GIFFARD,simple,visible,"Grocery &amp; Food Cupboard","BANANA,SYRUP",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,syrup-banana-giffard-100-cl,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,300,,,no,,,,,DRSYR0026,,,300,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5044,"SYRUP CARAMEL GIFFARD 100 CL",,,"March 26, 2021",product,https://shop.ewdc.in/product/syrup-caramel-giffard-100-cl/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,300,manually,469.57,,default,,,300,manually,108,,default,,,,,,,,,300,manually,135,,default,,,,,,,,,[],,,,1,,,,1970-01-01,,default,,,108,,,,236,,469.57,,,,manually,,,,,,,,,,GIFFARD,simple,visible,"Grocery &amp; Food Cupboard","CARAMEL,SYRUP",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,syrup-caramel-giffard-100-cl,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,300,,,no,,,,,DRSYR0068,,,300,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5046,"SYRUP CHOCOLATE GIFFARD 100 CL",,,"March 26, 2021",product,https://shop.ewdc.in/product/syrup-chocolate-giffard-100-cl/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,300,manually,469.57,,default,,,300,manually,108,,default,,,,,,,,,300,manually,135,,default,,,,,,,,,[],,,,1,,,,1970-01-01,,default,,,108,,,,236,,469.57,,,,manually,,,,,,,,,,GIFFARD,simple,visible,"Grocery &amp; Food Cupboard","CHOCOLATE,SYRUP",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,syrup-chocolate-giffard-100-cl,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,300,,,no,,,,,DRSYR0069,,,300,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5048,"SYRUP HAZELNUT GIFFARD 100 CL",,,"March 26, 2021",product,https://shop.ewdc.in/product/syrup-hazelnut-giffard-100-cl/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,300,manually,469.57,,default,,,300,manually,108,,default,,,,,,,,,300,manually,135,,default,,,,,,,,,[],,,,1,,,,1970-01-01,,default,,,108,,,,236,,469.57,,,,manually,,,,,,,,,,GIFFARD,simple,visible,"Grocery &amp; Food Cupboard","HAZELNUT,SYRUP",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,syrup-hazelnut-giffard-100-cl,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,300,,,no,,,,,DRSYR0070,,,300,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5050,"SYRUP STRAWBERRY GIFFARD 100 CL",,,"March 26, 2021",product,https://shop.ewdc.in/product/syrup-strawberry-giffard-100-cl/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,300,manually,469.57,,default,,,300,manually,108,,default,,,,,,,,,300,manually,135,,default,,,,,,,,,[],,,,1,,,,1970-01-01,,default,,,108,,,,236,,469.57,,,,manually,,,,,,,,,,GIFFARD,simple,visible,"Grocery &amp; Food Cupboard","STRAWBERRY,SYRUP",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,syrup-strawberry-giffard-100-cl,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,300,,,no,,,,,DRSYR0071,,,300,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5052,"MAYONAISE SACHET HELLMANS 10 GM",,,"March 26, 2021",product,https://shop.ewdc.in/product/mayonaise-sachet-hellmans-10-gm/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,1036,manually,469.57,,default,,,1036,manually,108,,default,,,,,,,,,1036,manually,135,,default,,,,,,,,,[],,,,1,,,,1970-01-01,,default,,,108,,,,236,,469.57,,,,manually,,,,,,,,,,HELLMANS,simple,visible,"Grocery &amp; Food Cupboard","MAYONAISE,SACHET",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,mayonaise-sachet-hellmans-10-gm,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,1036,,,no,,,,,DRMAY0004,,,1036,no,no,,,,,-1,-1,,,no,none,0,a:0:{},0,5.0.0,,,0,0,
5054,"TOMATO KETCHUP PORTION HERMAN 10 GM",,,"March 26, 2021",product,https://shop.ewdc.in/product/tomato-ketchup-portion-herman-10-gm/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,615,manually,469.57,,default,,,615,manually,108,,default,,,,,,,,,615,manually,135,,default,,,,,,,,,[],,,,,,,,1970-01-01,,default,,,108,,,,236,,469.57,,,,manually,,,,,,,,,,HERMAN,simple,visible,"Grocery &amp; Food Cupboard","KETCHUP,TOMATO",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,tomato-ketchup-portion-herman-10-gm,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,615,,,no,,,,,DRTOM0002,,,615,no,no,,,,,-1,-1,,,no,none,0,a:0:{},0,5.0.0,,,0,0,
5056,"GARBAGE ROLL OXO BIO HOTPACK 4 ROLLS",,,"March 26, 2021",product,https://shop.ewdc.in/product/garbage-roll-oxo-bio-hotpack-4-rolls/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,600,manually,469.57,,default,,,600,manually,108,,default,,,,,,,,,600,manually,135,,default,,,,,,,,,[],,,,,,,,1970-01-01,garbage-roll-oxo-bio-hotpack,default,,,108,,,,236,,469.57,,,,manually,,,,,,,,,,HOTPACK,simple,visible,"Cleaning &amp; Household","BAGS,GARBAGE,ROLLS",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,garbage-roll-oxo-bio-hotpack-4-rolls,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,600,,,no,,,,,AMBAG0169,,,600,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5058,"CAKE BOX 15 CM X 15 CM X 8 CM HOTPACK",,,"March 26, 2021",product,https://shop.ewdc.in/product/cake-box-15-cm-x-15-cm-x-8-cm-hotpack/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,500,manually,469.57,,default,,,500,manually,108,,default,,,,,,,,,500,manually,135,,default,,,,,,,,,[],,,,,,,,1970-01-01,,default,,,108,,,,236,,469.57,,,,manually,,,,,,,,,,HOTPACK,simple,visible,"Cleaning &amp; Household",PACKING,,,,,,,,,,https://shop.ewdc.in/wp-content/uploads/2021/03/,03,/home/shopewdc/public_html/wp-content/uploads/2021/03/,5060,"Header promo banner - niche-market02",,"<h2>Sale up to 50% off",,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,cake-box-15-cm-x-15-cm-x-8-cm-hotpack,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,500,,,no,,,,,AMMSC1448,,,500,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5061,"CAKE BOX 30 CM X 30 CM X 120 CM HOTPACK",,,"March 26, 2021",product,https://shop.ewdc.in/product/cake-box-30-cm-x-30-cm-x-120-cm-hotpack/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,1260,manually,469.57,,default,,,1260,manually,108,,default,,,,,,,,,1260,manually,135,,default,,,,,,,,,[],,,,,,,,1970-01-01,,default,,,108,,,,236,,469.57,,,,manually,,,,,,,,,,HOTPACK,simple,visible,"Cleaning &amp; Household",PACKING,,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,cake-box-30-cm-x-30-cm-x-120-cm-hotpack,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,1260,,,no,,,,,AMMSC1449,,,1260,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5063,"CAKE BOARD 12"" HOTPACK 50 PIECE",,,"March 26, 2021",product,https://shop.ewdc.in/product/cake-board-12-hotpack-50-piece/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,410,manually,469.57,,default,,,410,manually,108,,default,,,,,,,,,410,manually,135,,default,,,,,,,,,[],,,,,,,,1970-01-01,cake-board-12-hotpack,default,,,108,,,,236,,469.57,,,,manually,,,,,,,,,,HOTPACK,simple,visible,"Cleaning &amp; Household",PACKING,,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,cake-board-12-hotpack-50-piece,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,410,,,no,,,,,AMMSC1450,,,410,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5065,"CAKE BOARD ROUND GOLD WITH HANDLE 12"" HOTPACK",,,"March 26, 2021",product,https://shop.ewdc.in/product/cake-board-round-gold-with-handle-12-hotpack/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,355,manually,469.57,,default,,,355,manually,108,,default,,,,,,,,,355,manually,135,,default,,,,,,,,,[],,,,1,,,,1970-01-01,,default,,,108,,,,236,,469.57,,,,manually,,,,,,,,,,HOTPACK,simple,visible,"Cleaning &amp; Household",PACKING,,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,cake-board-round-gold-with-handle-12-hotpack,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,355,,,no,,,,,AMMSC1451,,,355,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5067,"CAKE BOARD SQUARE GOLD WITH HANDLE 10"" HOTPACK",,,"March 26, 2021",product,https://shop.ewdc.in/product/cake-board-square-gold-with-handle-10-hotpack/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,305,manually,469.57,,default,,,305,manually,108,,default,,,,,,,,,305,manually,135,,default,,,,,,,,,[],,,,1,,,,1970-01-01,,default,,,108,,,,236,,469.57,,,,manually,,,,,,,,,,HOTPACK,simple,visible,"Cleaning &amp; Household",PACKING,,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,cake-board-square-gold-with-handle-10-hotpack,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,305,,,no,,,,,AMMSC1452,,,305,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
